u,v,y
12,132,1
12,133,1
12,134,1
12,135,1
12,136,0
12,137,1
12,138,1
12,139,1
12,140,1
12,141,1
12,142,1
12,143,0
12,144,1
12,145,1
12,146,0
12,147,1
12,148,1
12,149,1
12,150,1
12,151,1
12,152,1
12,153,1
12,154,1
12,155,1
12,156,1
12,157,1
12,158,1
12,159,1
12,160,0
12,161,1
12,162,1
12,163,1
12,164,1
12,165,0
12,166,1
12,167,1
12,168,0
12,169,0
12,170,1
12,171,1
12,172,1
12,173,1
12,174,0
12,175,0
12,176,1
12,177,1
12,178,1
12,179,1
12,180,0
12,181,1
12,182,1
12,183,1
12,184,1
12,185,0
12,186,1
12,187,1
12,188,1
12,189,0
12,190,1
12,191,1
12,192,1
12,193,0
12,194,1
12,195,1
12,196,1
12,197,0
12,198,1
12,199,0
12,200,0
13,1,1
13,2,1
13,3,1
13,4,1
13,5,1
13,6,1
13,7,1
13,8,1
13,9,0
13,10,1
13,11,1
13,12,1
13,13,1
13,14,1
13,15,1
13,16,1
13,17,1
13,18,1
13,19,1
13,20,1
13,21,1
13,22,1
13,23,1
13,24,1
13,25,1
13,26,1
13,27,0
13,28,1
13,29,1
13,30,1
13,31,1
13,32,2
13,33,1
13,34,1
13,35,1
13,36,1
13,37,0
13,38,0
13,39,1
13,40,1
13,41,1
13,42,1
13,43,1
13,44,1
13,45,1
13,46,1
13,47,0
13,48,1
13,49,1
13,50,1
13,51,1
13,52,1
13,53,1
13,54,1
13,55,1
13,56,1
13,57,1
13,58,1
13,59,1
13,60,1
13,61,0
13,62,1
13,63,0
13,64,1
13,65,1
13,66,1
13,67,1
13,68,0
13,69,1
13,70,1
13,71,0
13,72,1
13,73,0
13,74,1
13,75,1
13,76,1
13,77,1
13,78,1
13,79,1
13,80,1
13,81,0
13,82,1
13,83,1
13,84,1
13,85,0
13,86,1
13,87,1
13,88,1
13,89,1
13,90,0
13,91,1
13,92,1
13,93,1
13,94,1
13,95,1
13,96,0
13,97,1
13,98,1
13,99,1
13,100,1
13,101,0
13,102,1
13,103,1
13,104,0
13,105,1
13,106,1
13,107,1
13,108,1
13,109,1
13,110,1
13,111,1
13,112,1
13,113,1
13,114,1
13,115,1
13,116,1
13,117,1
13,118,1
13,119,1
13,120,1
13,121,0
13,122,0
13,123,0
13,124,0
13,125,1
13,126,1
13,127,1
13,128,1
13,129,0
13,130,1
13,131,1
13,132,1
13,133,0
13,134,1
13,135,1
13,136,1
13,137,1
13,138,1
13,139,1
13,140,1
13,141,1
13,142,0
13,143,1
13,144,1
13,145,1
13,146,1
13,147,0
13,148,1
13,149,1
13,150,1
13,151,1
13,152,1
13,153,1
13,154,1
13,155,1
13,156,1
13,157,0
13,158,1
13,159,1
13,160,1
13,161,1
13,162,1
13,163,1
13,164,0
13,165,1
13,166,1
13,167,1
13,168,1
13,169,1
13,170,2
13,171,1
13,172,0
13,173,0
13,174,1
13,175,0
13,176,1
13,177,1
13,178,1
13,179,2
13,180,1
13,181,1
13,182,1
13,183,1
13,184,1
13,185,1
13,186,1
13,187,1
13,188,1
13,189,1
13,190,1
13,191,1
13,192,0
13,193,1
13,194,0
13,195,1
13,196,1
13,197,1
13,198,1
13,199,1
13,200,0
14,1,1
14,2,1
14,3,1
14,4,0
14,5,1
14,6,1
14,7,1
14,8,1
14,9,1
14,10,1
14,11,1
14,12,1
14,13,1
14,14,1
14,15,1
14,16,0
14,17,1
14,18,1
14,19,1
14,20,0
14,21,1
14,22,1
14,23,0
14,24,0
14,25,1
14,26,1
14,27,1
14,28,0
14,29,1
14,30,1
14,31,1
14,32,1
14,33,1
14,34,1
14,35,1
14,36,1
14,37,0
14,38,1
14,39,1
14,40,0
14,41,1
14,42,0
14,43,1
14,44,1
14,45,1
14,46,1
14,47,0
14,48,1
14,49,1
14,50,1
14,51,0
14,52,1
14,53,1
14,54,1
14,55,0
14,56,1
14,57,1
14,58,1
14,59,1
14,60,1
14,61,1
14,62,1
14,63,1
14,64,1
14,65,1
14,66,1
14,67,2
14,68,1
14,69,1
14,70,1
14,71,1
14,72,1
14,73,1
14,74,1
14,75,1
14,76,1
14,77,0
14,78,0
14,79,1
14,80,1
14,81,1
14,82,1
14,83,0
14,84,1
14,85,0
14,86,1
14,87,1
14,88,1
14,89,1
14,90,0
14,91,0
14,92,1
14,93,1
14,94,1
14,95,1
14,96,1
14,97,1
14,98,1
14,99,2
14,100,1
14,101,1
14,102,1
14,103,0
14,104,0
14,105,1
14,106,1
14,107,1
14,108,0
14,109,2
14,110,2
14,111,1
14,112,0
14,113,1
14,114,1
14,115,0
14,116,1
14,117,1
14,118,0
14,119,1
14,120,1
14,121,0
14,122,1
14,123,0
14,124,1
14,125,1
14,126,1
14,127,1
14,128,1
14,129,0
14,130,1
14,131,2
14,132,0
14,133,1
14,134,1
14,135,1
14,136,1
14,137,1
14,138,0
14,139,0
14,140,0
14,141,1
14,142,0
14,143,1
14,144,1
14,145,1
14,146,1
14,147,0
14,148,1
14,149,0
14,150,1
14,151,1
14,152,1
14,153,1
14,154,1
14,155,1
14,156,1
14,157,1
14,158,1
14,159,1
14,160,0
14,161,1
14,162,1
14,163,1
14,164,0
14,165,1
14,166,1
14,167,1
14,168,1
14,169,1
14,170,1
14,171,1
14,172,1
14,173,0
14,174,1
14,175,1
14,176,1
14,177,1
14,178,1
14,179,1
14,180,1
14,181,1
14,182,1
14,183,1
14,184,1
14,185,1
14,186,1
14,187,0
14,188,2
14,189,1
14,190,1
14,191,1
14,192,1
14,193,0
14,194,1
14,195,1
14,196,0
14,197,1
14,198,1
14,199,1
14,200,0
15,1,1
15,2,1
15,3,1
15,4,1
15,5,0
15,6,1
15,7,0
15,8,1
15,9,1
15,10,1
15,11,1
15,12,1
15,13,1
15,14,0
15,15,1
15,16,1
15,17,0
15,18,0
15,19,1
15,20,0
15,21,0
15,22,0
15,23,1
15,24,2
15,25,1
15,26,1
15,27,1
15,28,1
15,29,0
15,30,1
15,31,1
15,32,0
15,33,1
15,34,1
15,35,1
15,36,0
15,37,1
15,38,0
15,39,1
15,40,1
15,41,1
15,42,0
15,43,1
15,44,0
15,45,1
15,46,0
15,47,1
15,48,1
15,49,1
15,50,1
15,51,1
15,52,1
15,53,0
15,54,1
15,55,1
15,56,1
15,57,0
15,58,0
15,59,1
15,60,0
15,61,1
15,62,1
15,63,1
15,64,1
15,65,1
15,66,0
15,67,0
15,68,1
15,69,1
15,70,1
15,71,0
15,72,0
15,73,1
15,74,1
15,75,1
15,76,1
15,77,0
15,78,0
15,79,1
15,80,1
15,81,0
15,82,0
15,83,1
15,84,1
15,85,0
15,86,1
15,87,0
15,88,1
15,89,1
15,90,1
15,91,1
15,92,1
15,93,0
15,94,1
15,95,0
15,96,1
15,97,1
15,98,1
15,99,2
15,100,1
15,101,1
15,102,1
15,103,1
15,104,1
15,105,1
15,106,1
15,107,1
15,108,1
15,109,1
15,110,1
15,111,1
15,112,1
15,113,1
15,114,1
15,115,0
15,116,1
15,117,0
15,118,0
15,119,1
15,120,1
15,121,1
15,122,1
15,123,1
15,124,1
15,125,1
15,126,1
15,127,1
15,128,1
15,129,0
15,130,1
15,131,1
15,132,0
15,133,1
15,134,2
15,135,0
15,136,1
15,137,1
15,138,1
15,139,1
15,140,1
15,141,0
15,142,1
15,143,1
15,144,1
15,145,1
15,146,0
15,147,0
15,148,1
15,149,1
15,150,1
15,151,1
15,152,1
15,153,1
15,154,1
15,155,1
15,156,1
15,157,1
15,158,1
15,159,1
15,160,1
15,161,1
15,162,0
15,163,1
15,164,1
15,165,1
15,166,1
15,167,1
15,168,1
15,169,1
15,170,1
15,171,1
15,172,1
15,173,2
15,174,1
15,175,1
15,176,1
15,177,1
15,178,1
15,179,1
15,180,1
15,181,1
15,182,1
15,183,2
15,184,0
15,185,1
15,186,1
15,187,1
15,188,1
15,189,0
15,190,0
15,191,1
15,192,0
15,193,1
15,194,1
15,195,1
15,196,1
15,197,1
15,198,1
15,199,1
15,200,0
16,1,0
16,2,1
16,3,0
16,4,1
16,5,1
16,6,1
16,7,0
16,8,1
16,9,1
16,10,1
16,11,1
16,12,1
16,13,1
16,14,1
16,15,1
16,16,1
16,17,1
16,18,1
16,19,0
16,20,1
16,21,1
16,22,1
16,23,1
16,24,2
16,25,1
16,26,0
16,27,1
16,28,1
16,29,1
16,30,0
16,31,0
16,32,1
16,33,1
16,34,1
16,35,0
16,36,1
16,37,1
16,38,1
16,39,1
16,40,1
16,41,1
16,42,0
16,43,1
16,44,1
16,45,1
16,46,1
16,47,2
16,48,1
16,49,1
16,50,1
16,51,1
16,52,0
16,53,1
16,54,2
16,55,2
16,56,1
16,57,1
16,58,1
16,59,1
16,60,1
16,61,1
16,62,1
16,63,1
16,64,1
16,65,1
16,66,1
16,67,1
16,68,0
16,69,1
16,70,0
16,71,1
16,72,1
16,73,0
16,74,0
16,75,1
16,76,1
16,77,1
16,78,0
16,79,0
16,80,1
16,81,1
16,82,1
16,83,1
16,84,1
16,85,0
16,86,1
16,87,0
16,88,1
16,89,1
16,90,1
16,91,1
16,92,1
16,93,1
16,94,1
16,95,1
16,96,1
16,97,0
16,98,0
16,99,0
16,100,1
16,101,1
16,102,0
16,103,1
16,104,1
16,105,1
16,106,1
16,107,1
16,108,0
16,109,1
16,110,0
16,111,1
16,112,1
16,113,1
16,114,1
16,115,1
16,116,1
16,117,1
16,118,1
16,119,1
16,120,1
16,121,1
16,122,1
16,123,1
16,124,1
16,125,0
16,126,1
16,127,1
16,128,1
16,129,1
16,130,1
16,131,1
16,132,0
16,133,1
16,134,0
16,135,0
16,136,1
16,137,2
16,138,1
16,139,0
16,140,1
16,141,1
16,142,1
16,143,1
16,144,0
16,145,1
16,146,1
16,147,1
16,148,0
16,149,1
16,150,1
16,151,1
16,152,0
16,153,1
16,154,1
16,155,1
16,156,1
16,157,0
16,158,2
16,159,1
16,160,1
16,161,1
16,162,1
16,163,0
16,164,0
16,165,1
16,166,1
16,167,1
16,168,0
16,169,1
16,170,1
16,171,1
16,172,0
16,173,1
16,174,1
16,175,1
16,176,1
16,177,0
16,178,1
16,179,1
16,180,1
16,181,0
16,182,1
16,183,1
16,184,1
16,185,1
16,186,1
16,187,1
16,188,1
16,189,1
16,190,1
16,191,1
16,192,1
16,193,0
16,194,1
16,195,1
16,196,1
16,197,1
16,198,1
16,199,0
16,200,1
17,1,1
17,2,1
17,3,1
17,4,1
17,5,1
17,6,1
17,7,1
17,8,1
17,9,1
17,10,1
17,11,1
17,12,1
17,13,1
17,14,1
17,15,1
17,16,1
17,17,0
17,18,1
17,19,1
17,20,1
17,21,0
17,22,1
17,23,1
17,24,0
17,25,1
17,26,1
17,27,1
17,28,1
17,29,1
17,30,0
17,31,0
17,32,1
17,33,1
17,34,1
17,35,1
17,36,0
17,37,0
17,38,1
17,39,1
17,40,1
17,41,0
17,42,1
17,43,1
17,44,0
17,45,1
17,46,1
17,47,1
17,48,0
17,49,0
17,50,2
17,51,1
17,52,1
17,53,1
17,54,0
17,55,1
17,56,1
17,57,0
17,58,0
17,59,1
17,60,1
17,61,1
17,62,1
17,63,1
17,64,0
17,65,1
17,66,1
17,67,1
17,68,1
17,69,1
17,70,1
17,71,1
17,72,1
17,73,1
17,74,1
17,75,1
17,76,1
17,77,1
17,78,0
17,79,0
17,80,1
17,81,1
17,82,1
17,83,1
17,84,1
17,85,1
17,86,1
17,87,1
17,88,1
17,89,1
17,90,1
17,91,1
17,92,0
17,93,1
17,94,1
17,95,1
17,96,1
17,97,1
17,98,1
17,99,1
17,100,1
17,101,1
17,102,1
17,103,1
17,104,1
17,105,1
17,106,1
17,107,1
17,108,0
17,109,1
17,110,1
17,111,1
17,112,1
17,113,0
17,114,1
17,115,1
17,116,1
17,117,1
17,118,0
17,119,1
17,120,1
17,121,1
17,122,1
17,123,1
17,124,1
17,125,1
17,126,1
17,127,1
17,128,0
17,129,0
17,130,1
17,131,1
17,132,1
17,133,1
17,134,0
17,135,1
17,136,1
17,137,0
17,138,1
17,139,0
17,140,1
17,141,1
17,142,1
17,143,1
17,144,1
17,145,1
17,146,1
17,147,0
17,148,1
17,149,1
17,150,1
17,151,1
17,152,1
17,153,1
17,154,1
17,155,0
17,156,1
17,157,1
17,158,1
17,159,0
17,160,0
17,161,1
17,162,1
17,163,1
17,164,1
17,165,1
17,166,0
17,167,1
17,168,1
17,169,1
17,170,1
17,171,0
17,172,1
17,173,1
17,174,1
17,175,1
17,176,1
17,177,1
17,178,0
17,179,1
17,180,0
17,181,1
17,182,1
17,183,1
17,184,0
17,185,1
17,186,1
17,187,1
17,188,1
17,189,1
17,190,0
17,191,0
17,192,0
17,193,1
17,194,1
17,195,1
17,196,1
17,197,1
17,198,1
17,199,0
17,200,1
18,1,0
18,2,1
18,3,1
18,4,1
18,5,1
18,6,1
18,7,1
18,8,1
18,9,2
18,10,1
18,11,1
18,12,1
18,13,0
18,14,1
18,15,1
18,16,1
18,17,2
18,18,1
18,19,0
18,20,1
18,21,1
18,22,1
18,23,1
18,24,1
18,25,1
18,26,0
18,27,1
18,28,1
18,29,1
18,30,1
18,31,1
18,32,1
18,33,0
18,34,1
18,35,0
18,36,0
18,37,1
18,38,0
18,39,1
18,40,1
18,41,1
18,42,1
18,43,1
18,44,1
18,45,1
18,46,1
18,47,1
18,48,1
18,49,1
18,50,1
18,51,1
18,52,1
18,53,2
18,54,1
18,55,1
18,56,1
18,57,1
18,58,0
18,59,1
18,60,1
18,61,1
18,62,2
18,63,1
18,64,1
18,65,1
18,66,0
18,67,1
18,68,0
18,69,1
18,70,0
18,71,1
18,72,1
18,73,1
18,74,1
18,75,1
18,76,1
18,77,1
18,78,1
18,79,1
18,80,1
18,81,1
18,82,1
18,83,1
18,84,1
18,85,0
18,86,0
18,87,1
18,88,0
18,89,1
18,90,1
18,91,1
18,92,1
18,93,1
18,94,1
18,95,1
18,96,1
18,97,1
18,98,0
18,99,1
18,100,1
18,101,1
18,102,1
18,103,2
18,104,0
18,105,0
18,106,0
18,107,0
18,108,1
18,109,0
18,110,1
18,111,1
18,112,1
18,113,1
18,114,1
18,115,1
18,116,1
18,117,1
18,118,1
18,119,1
18,120,1
18,121,1
18,122,1
18,123,1
18,124,1
18,125,1
18,126,1
18,127,1
18,128,2
18,129,1
18,130,1
18,131,1
18,132,1
18,133,1
18,134,1
18,135,0
18,136,1
18,137,1
18,138,1
18,139,1
18,140,0
18,141,1
18,142,1
18,143,1
18,144,1
18,145,0
18,146,0
18,147,0
18,148,1
18,149,1
18,150,1
18,151,1
18,152,0
18,153,1
18,154,1
18,155,1
18,156,0
18,157,0
18,158,0
18,159,0
18,160,1
18,161,0
18,162,1
18,163,0
18,164,1
18,165,0
18,166,1
18,167,1
18,168,1
18,169,0
18,170,1
18,171,1
18,172,1
18,173,1
18,174,0
18,175,1
18,176,1
18,177,1
18,178,1
18,179,2
18,180,0
18,181,1
18,182,1
18,183,0
18,184,1
18,185,0
18,186,1
18,187,0
18,188,2
18,189,1
18,190,1
18,191,1
18,192,1
18,193,1
18,194,1
18,195,1
18,196,1
18,197,1
18,198,0
18,199,1
18,200,0
19,1,0
19,2,1
19,3,1
19,4,1
19,5,1
19,6,0
19,7,1
19,8,0
19,9,1
19,10,1
19,11,1
19,12,0
19,13,1
19,14,1
19,15,1
19,16,1
19,17,1
19,18,1
19,19,1
19,20,1
19,21,1
19,22,1
19,23,1
19,24,1
19,25,0
19,26,1
19,27,0
19,28,1
19,29,1
19,30,1
19,31,1
19,32,1
19,33,1
19,34,1
19,35,0
19,36,1
19,37,1
19,38,1
19,39,0
19,40,1
19,41,1
19,42,1
19,43,1
19,44,1
19,45,1
19,46,0
19,47,0
19,48,1
19,49,1
19,50,1
19,51,1
19,52,1
19,53,1
19,54,1
19,55,2
19,56,0
19,57,1
19,58,1
19,59,1
19,60,1
19,61,0
19,62,1
19,63,0
19,64,1
19,65,1
19,66,0
19,67,1
19,68,1
19,69,1
19,70,1
19,71,1
19,72,2
19,73,1
19,74,0
19,75,1
19,76,1
19,77,1
19,78,1
19,79,0
19,80,1
19,81,1
19,82,1
19,83,0
19,84,1
19,85,1
19,86,0
19,87,1
19,88,1
19,89,1
19,90,1
19,91,1
19,92,0
19,93,1
19,94,0
19,95,1
19,96,1
19,97,0
19,98,1
19,99,1
19,100,1
19,101,1
19,102,1
19,103,0
19,104,1
19,105,1
19,106,1
19,107,1
19,108,0
19,109,1
19,110,1
19,111,1
19,112,1
19,113,1
19,114,1
19,115,1
19,116,1
19,117,0
19,118,1
19,119,0
19,120,1
19,121,1
19,122,0
19,123,0
19,124,0
19,125,1
19,126,1
19,127,1
19,128,0
19,129,1
19,130,1
19,131,1
19,132,1
19,133,1
19,134,1
19,135,1
19,136,1
19,137,1
19,138,2
19,139,1
19,140,1
19,141,0
19,142,1
19,143,1
19,144,1
19,145,1
19,146,1
19,147,1
19,148,1
19,149,1
19,150,1
19,151,1
19,152,0
19,153,1
19,154,1
19,155,1
19,156,1
19,157,1
19,158,0
19,159,1
19,160,0
19,161,1
19,162,0
19,163,1
19,164,0
19,165,0
19,166,0
19,167,0
19,168,0
19,169,1
19,170,1
19,171,0
19,172,0
19,173,1
19,174,1
19,175,1
19,176,1
19,177,1
19,178,1
19,179,1
19,180,1
19,181,1
19,182,0
19,183,1
19,184,1
19,185,1
19,186,1
19,187,0
19,188,1
19,189,0
19,190,1
19,191,1
19,192,1
19,193,1
19,194,0
19,195,0
19,196,1
19,197,1
19,198,0
19,199,1
19,200,1
20,1,1
20,2,0
20,3,0
20,4,1
20,5,1
20,6,0
20,7,1
20,8,1
20,9,1
20,10,0
20,11,1
20,12,1
20,13,0
20,14,1
20,15,1
20,16,0
20,17,1
20,18,1
20,19,1
20,20,1
20,21,1
20,22,1
20,23,1
20,24,0
20,25,1
20,26,1
20,27,1
20,28,1
20,29,1
20,30,1
20,31,1
20,32,0
20,33,1
20,34,1
20,35,1
20,36,1
20,37,1
20,38,1
20,39,1
20,40,0
20,41,1
20,42,0
20,43,1
20,44,1
20,45,2
20,46,1
20,47,0
20,48,1
20,49,1
20,50,1
20,51,1
20,52,0
20,53,1
20,54,0
20,55,0
20,56,1
20,57,1
20,58,0
20,59,1
20,60,1
20,61,1
20,62,0
20,63,1
20,64,1
20,65,1
20,66,0
20,67,0
20,68,1
20,69,1
20,70,0
20,71,1
20,72,1
20,73,0
20,74,1
20,75,0
20,76,0
20,77,1
20,78,0
20,79,0
20,80,1
20,81,1
20,82,1
20,83,1
20,84,0
20,85,0
20,86,2
20,87,2
20,88,0
20,89,1
20,90,1
20,91,0
20,92,1
20,93,1
20,94,1
20,95,2
20,96,1
20,97,1
20,98,1
20,99,1
20,100,0
20,101,2
20,102,2
20,103,1
20,104,1
20,105,1
20,106,1
20,107,1
20,108,1
20,109,0
20,110,1
20,111,1
20,112,1
20,113,1
20,114,1
20,115,0
20,116,1
20,117,1
20,118,1
20,119,1
20,120,1
20,121,1
20,122,1
20,123,0
20,124,1
20,125,1
20,126,1
20,127,1
20,128,1
20,129,1
20,130,1
20,131,0
20,132,1
20,133,0
20,134,1
20,135,0
20,136,1
20,137,0
20,138,1
20,139,1
20,140,1
20,141,1
20,142,0
20,143,1
20,144,0
20,145,2
20,146,1
20,147,1
20,148,1
20,149,0
20,150,1
20,151,1
20,152,1
20,153,1
20,154,1
20,155,1
20,156,1
20,157,1
20,158,0
20,159,1
20,160,1
20,161,1
20,162,1
20,163,1
20,164,1
20,165,1
20,166,1
20,167,1
20,168,1
20,169,1
20,170,0
20,171,0
20,172,1
20,173,1
20,174,1
20,175,0
20,176,1
20,177,1
20,178,1
20,179,1
20,180,1
20,181,0
20,182,1
20,183,1
20,184,1
20,185,1
20,186,1
20,187,1
20,188,1
20,189,1
20,190,1
20,191,1
20,192,1
20,193,1
20,194,0
20,195,1
20,196,1
20,197,0
20,198,1
20,199,1
20,200,1
21,1,1
21,2,0
21,3,0
21,4,1
21,5,0
21,6,1
21,7,1
21,8,1
21,9,0
21,10,1
21,11,1
21,12,1
21,13,1
21,14,1
21,15,2
21,16,1
21,17,0
21,18,1
21,19,1
21,20,1
21,21,1
21,22,1
21,23,1
21,24,0
21,25,1
21,26,1
21,27,1
21,28,1
21,29,1
21,30,0
21,31,0
21,32,1
21,33,1
21,34,1
21,35,1
21,36,0
21,37,0
21,38,1
21,39,1
21,40,1
21,41,1
21,42,1
21,43,1
21,44,0
21,45,1
21,46,0
21,47,1
21,48,1
21,49,1
21,50,1
21,51,1
21,52,0
21,53,1
21,54,1
21,55,1
21,56,1
21,57,1
21,58,1
21,59,1
21,60,1
21,61,0
21,62,1
21,63,1
21,64,1
21,65,1
21,66,1
21,67,0
21,68,1
21,69,1
21,70,1
21,71,1
21,72,1
21,73,0
21,74,1
21,75,1
21,76,1
21,77,1
21,78,1
21,79,0
21,80,1
21,81,1
21,82,0
21,83,1
21,84,1
21,85,1
21,86,0
21,87,1
21,88,1
21,89,2
21,90,1
21,91,1
21,92,1
21,93,1
21,94,1
21,95,1
21,96,1
21,97,1
21,98,0
21,99,1
21,100,1
21,101,1
21,102,1
21,103,2
21,104,1
21,105,1
21,106,1
21,107,1
21,108,1
21,109,0
21,110,1
21,111,1
21,112,1
21,113,2
21,114,0
21,115,1
21,116,1
21,117,1
21,118,1
21,119,1
21,120,1
21,121,2
21,122,1
21,123,1
21,124,1
21,125,1
21,126,1
21,127,1
21,128,1
21,129,1
21,130,1
21,131,0
21,132,1
21,133,0
21,134,1
21,135,1
21,136,2
21,137,1
21,138,0
21,139,1
21,140,1
21,141,0
21,142,1
21,143,0
21,144,0
21,145,0
21,146,0
21,147,1
21,148,1
21,149,1
21,150,1
21,151,0
21,152,1
21,153,1
21,154,0
21,155,1
21,156,1
21,157,1
21,158,1
21,159,1
21,160,0
21,161,1
21,162,0
21,163,1
21,164,1
21,165,0
21,166,1
21,167,1
21,168,1
21,169,1
21,170,0
21,171,1
21,172,1
21,173,1
21,174,1
21,175,1
21,176,1
21,177,1
21,178,1
21,179,1
21,180,1
21,181,1
21,182,1
21,183,1
21,184,1
21,185,1
21,186,1
21,187,1
21,188,1
21,189,1
21,190,1
21,191,1
21,192,0
21,193,1
21,194,1
21,195,1
21,196,0
21,197,0
21,198,1
21,199,0
21,200,1
22,1,0
22,2,1
22,3,1
22,4,1
22,5,1
22,6,1
22,7,0
22,8,0
22,9,1
22,10,0
22,11,1
22,12,1
22,13,1
22,14,1
22,15,0
22,16,1
22,17,1
22,18,1
22,19,1
22,20,0
22,21,1
22,22,1
22,23,1
22,24,1
22,25,0
22,26,1
22,27,1
22,28,1
22,29,1
22,30,0
22,31,1
22,32,1
22,33,1
22,34,1
22,35,1
22,36,1
22,37,1
22,38,1
22,39,1
22,40,0
22,41,1
22,42,1
22,43,1
22,44,1
22,45,1
22,46,1
22,47,1
22,48,0
22,49,0
22,50,1
22,51,1
22,52,1
22,53,0
22,54,1
22,55,1
22,56,1
22,57,1
22,58,1
22,59,1
22,60,1
22,61,2
22,62,1
22,63,1
22,64,0
22,65,1
22,66,1
22,67,1
22,68,1
22,69,1
22,70,1
22,71,1
22,72,1
22,73,1
22,74,1
22,75,1
22,76,1
22,77,1
22,78,2
22,79,1
22,80,1
22,81,0
22,82,1
22,83,0
22,84,1
22,85,1
22,86,1
22,87,1
22,88,0
22,89,1
22,90,1
22,91,1
22,92,1
22,93,1
22,94,0
22,95,1
22,96,1
22,97,1
22,98,1
22,99,1
22,100,1
22,101,1
22,102,1
22,103,1
22,104,0
22,105,1
22,106,1
22,107,0
22,108,0
22,109,1
22,110,1
22,111,1
22,112,1
22,113,1
22,114,1
22,115,0
22,116,1
22,117,1
22,118,0
22,119,1
22,120,1
22,121,0
22,122,1
22,123,1
22,124,1
22,125,0
22,126,1
22,127,1
22,128,1
22,129,1
22,130,0
22,131,1
22,132,1
22,133,1
22,134,0
22,135,0
22,136,1
22,137,1
22,138,2
22,139,1
22,140,1
22,141,1
22,142,0
22,143,1
22,144,0
22,145,1
22,146,1
22,147,1
22,148,1
22,149,0
22,150,1
22,151,1
22,152,1
22,153,1
22,154,1
22,155,0
22,156,1
22,157,1
22,158,1
22,159,1
22,160,1
22,161,2
22,162,1
22,163,1
22,164,1
22,165,0
22,166,1
22,167,0
22,168,1
22,169,1
22,170,1
22,171,1
22,172,1
22,173,1
22,174,1
22,175,0
22,176,1
22,177,1
22,178,1
22,179,0
22,180,1
22,181,0
22,182,0
22,183,1
22,184,1
22,185,1
22,186,1
22,187,1
22,188,0
22,189,1
22,190,1
22,191,1
22,192,1
22,193,1
22,194,1
22,195,1
22,196,1
22,197,1
22,198,1
22,199,1
22,200,0
23,1,1
23,2,1
23,3,1
23,4,1
23,5,1
23,6,1
23,7,1
23,8,1
23,9,1
23,10,1
23,11,0
23,12,1
23,13,1
23,14,1
23,15,1
23,16,1
23,17,1
23,18,1
23,19,1
23,20,0
23,21,1
23,22,2
23,23,1
23,24,1
23,25,1
23,26,0
23,27,1
23,28,1
23,29,1
23,30,1
23,31,1
23,32,1
23,33,1
23,34,1
23,35,1
23,36,1
23,37,1
23,38,1
23,39,0
23,40,1
23,41,0
23,42,1
23,43,0
23,44,1
23,45,1
23,46,0
23,47,1
23,48,2
23,49,0
23,50,1
23,51,1
23,52,1
23,53,2
23,54,1
23,55,1
23,56,1
23,57,1
23,58,1
23,59,0
23,60,1
23,61,1
23,62,1
23,63,1
23,64,1
23,65,1
23,66,1
23,67,1
23,68,1
23,69,1
23,70,1
23,71,0
23,72,1
23,73,1
23,74,0
23,75,0
23,76,0
23,77,1
23,78,1
23,79,1
23,80,1
23,81,2
23,82,1
23,83,0
23,84,1
23,85,0
23,86,1
23,87,1
23,88,1
23,89,1
23,90,0
23,91,1
23,92,1
23,93,1
23,94,1
23,95,1
23,96,1
23,97,1
23,98,1
23,99,1
23,100,0
23,101,0
23,102,0
23,103,1
23,104,1
23,105,1
23,106,1
23,107,1
23,108,1
23,109,1
23,110,1
23,111,1
23,112,1
23,113,1
23,114,1
23,115,1
23,116,2
23,117,1
23,118,1
23,119,1
23,120,1
23,121,0
23,122,1
23,123,1
23,124,1
23,125,1
23,126,1
23,127,1
23,128,1
23,129,1
23,130,1
23,131,1
23,132,1
23,133,1
23,134,1
23,135,1
23,136,1
23,137,0
23,138,1
23,139,1
23,140,0
23,141,1
23,142,1
23,143,0
23,144,1
23,145,1
23,146,1
23,147,1
23,148,1
23,149,1
23,150,1
23,151,1
23,152,1
23,153,1
23,154,1
23,155,1
23,156,0
23,157,0
23,158,1
23,159,1
23,160,1
23,161,1
23,162,1
23,163,1
23,164,0
23,165,1
23,166,1
23,167,1
23,168,1
23,169,1
23,170,1
23,171,1
23,172,1
23,173,0
23,174,1
23,175,0
23,176,1
23,177,1
23,178,0
23,179,0
23,180,1
23,181,1
23,182,1
23,183,1
23,184,1
23,185,0
23,186,1
23,187,1
23,188,0
23,189,1
23,190,0
23,191,1
23,192,0
23,193,1
23,194,1
23,195,1
23,196,1
23,197,2
23,198,1
23,199,1
23,200,1
24,1,0
24,2,1
24,3,1
24,4,1
24,5,1
24,6,0
24,7,1
24,8,0
24,9,1
24,10,1
24,11,1
24,12,1
24,13,1
24,14,1
24,15,1
24,16,1
24,17,1
24,18,0
24,19,0
24,20,1
24,21,0
24,22,1
24,23,1
24,24,1
24,25,0
24,26,1
24,27,1
24,28,1
24,29,1
24,30,1
24,31,1
24,32,1
24,33,1
24,34,1
24,35,1
24,36,1
24,37,0
24,38,1
24,39,1
24,40,1
24,41,0
24,42,1
24,43,1
24,44,1
24,45,1
24,46,1
24,47,1
24,48,1
24,49,1
24,50,1
24,51,1
24,52,1
24,53,1
24,54,1
24,55,1
24,56,1
24,57,1
24,58,1
24,59,1
24,60,1
24,61,1
24,62,1
24,63,1
